MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        74,    2.930000e-03,   -1.206351e-03,    9.490018e-04,    2.935956e-03,   -3.055268e-03,   -4.065017e-04,    7.087394e-04,    4.382773e-04,   -4.240419e-04,   -4.916730e-01,    8.327514e-01,   -9.316523e-01,   -3.395756e-01,   -5.679202e-01,    9.564942e-02,    2.168702e-01,    3.825728e-01,   -1.299400e-03,    1.106600e-03,    2.847800e-03,   -3.087400e-03,   -4.602400e-04,    7.177900e-04,    4.793200e-04,   -3.516400e-04,    1.892500e-04,    1.892500e-04,    9.462300e-05,    9.462300e-05,    9.462300e-05,    9.462300e-05,    1.892500e-04,    1.892500e-04,
        75,    2.930000e-03,    4.681396e-04,   -1.781727e-03,    4.542556e-03,   -5.584686e-03,   -1.085401e-03,    2.258664e-03,   -1.153172e-03,    1.571764e-03,    2.570364e+00,    1.125184e+00,   -8.304775e-01,    3.004137e+00,   -3.872270e-01,   -1.825938e+00,   -2.822769e+00,   -1.765801e+00,    1.432900e-03,   -1.359400e-03,    4.386700e-03,   -5.020900e-03,   -1.194800e-03,    1.742800e-03,   -2.000200e-03,    1.041900e-03,    3.753400e-04,    3.753400e-04,    1.876700e-04,    1.876700e-04,    2.825200e-04,    2.825200e-04,    3.000700e-04,    3.000700e-04,
        76,    2.930000e-03,    1.309114e-04,   -2.798353e-04,    1.219284e-04,   -3.227442e-04,   -8.465619e-04,    1.261650e-03,    7.971935e-04,   -4.940353e-04,   -2.961237e-01,   -5.597967e-01,   -1.233110e-01,    1.758147e-02,    1.415095e+00,    2.411166e+00,   -2.183738e-01,    3.827905e-02,    1.092100e-04,   -3.208600e-04,    1.174100e-04,   -3.221000e-04,   -7.947100e-04,    1.350000e-03,    7.811900e-04,   -4.912300e-04,    7.328500e-05,    7.328500e-05,    3.664200e-05,    3.664200e-05,    3.664200e-05,    3.664200e-05,    7.328500e-05,    7.328500e-05,
        77,    2.930000e-03,   -3.509186e-03,    1.635199e-03,    9.029376e-03,   -7.156119e-03,   -1.043931e-03,    7.241401e-04,    2.368662e-03,   -1.832637e-03,   -1.212803e+00,    1.306937e+00,   -2.876885e-01,   -9.488665e-01,    1.298343e-01,   -1.678199e+00,    4.231760e-01,   -6.752991e-01,   -3.943200e-03,    2.102900e-03,    8.977900e-03,   -7.325900e-03,   -1.020700e-03,    4.238600e-04,    2.520100e-03,   -2.074300e-03,    3.578600e-04,    3.578600e-04,    1.789300e-04,    1.789300e-04,    1.789300e-04,    1.789300e-04,    3.578600e-04,    3.578600e-04,
        78,    2.930000e-03,   -4.869026e-03,    6.156832e-03,    6.542765e-03,   -5.971887e-03,   -3.375991e-03,    4.777918e-03,    3.342306e-03,   -2.533415e-03,   -2.714392e-01,    8.530047e-01,   -4.445689e-01,    5.481830e-01,    5.756571e-02,    7.525044e-01,    1.036816e-01,    1.406727e-01,   -5.065100e-03,    6.773000e-03,    6.382200e-03,   -5.773900e-03,   -3.355200e-03,    5.049700e-03,    3.417200e-03,   -2.431800e-03,    7.223500e-04,    7.223500e-04,    3.611700e-04,    3.611700e-04,    3.611700e-04,    3.611700e-04,    7.223500e-04,    7.223500e-04,
        79,    2.930000e-03,    8.071991e-05,   -2.901962e-04,    1.707328e-03,   -1.922462e-03,   -8.049252e-04,    1.370477e-03,   -5.660857e-04,    5.711243e-04,   -7.185951e-01,    4.143559e+00,   -7.088248e-01,    4.038121e-01,    8.523699e-01,    1.404610e+00,   -1.298880e-02,   -2.011325e+00,   -6.612500e-05,    5.565400e-04,    1.634900e-03,   -1.881200e-03,   -7.178300e-04,    1.514000e-03,   -5.687400e-04,    1.601100e-04,    2.043500e-04,    2.043500e-04,    1.021800e-04,    1.021800e-04,    1.021800e-04,    1.021800e-04,    2.043500e-04,    2.043500e-04,
        80,    2.930000e-03,   -1.099287e-02,    1.266434e-02,    1.693878e-02,   -1.546728e-02,   -1.017513e-03,    1.572948e-03,    8.252924e-04,   -4.718086e-04,    8.835691e-01,    3.585543e+00,   -1.290943e+00,   -6.992711e-01,    5.894590e-01,   -1.056284e+00,    6.912328e-01,   -1.093836e+00,   -1.047300e-02,    1.477400e-02,    1.655900e-02,   -1.567300e-02,   -8.441000e-04,    1.262200e-03,    1.232000e-03,   -1.115400e-03,    5.883800e-04,    5.883800e-04,    2.941900e-04,    2.941900e-04,    2.941900e-04,    2.941900e-04,    5.883800e-04,    5.883800e-04,
        81,    2.930000e-03,   -5.952316e-04,    1.617253e-04,    2.337929e-03,   -2.697411e-03,    2.390620e-05,    4.248162e-04,   -1.038039e-03,    1.413504e-03,   -4.934124e-01,   -7.945360e-01,   -1.696089e+00,   -1.433886e+00,   -1.682558e-01,    1.910277e+00,    3.022831e-01,    8.435607e-01,   -6.650100e-04,    4.936200e-05,    2.218000e-03,   -2.798800e-03,    1.200900e-05,    5.598900e-04,   -9.952900e-04,    1.532800e-03,    1.414200e-04,    1.414200e-04,    7.070900e-05,    7.070900e-05,    7.070900e-05,    7.070900e-05,    1.414200e-04,    1.414200e-04,
        82,    2.930000e-03,   -1.186530e-06,   -1.811723e-04,    1.470856e-03,   -1.505570e-03,   -1.186561e-03,    1.771011e-03,    1.345144e-04,    2.543637e-04,   -6.704140e-01,   -9.990634e-02,   -7.182259e-01,   -8.091963e-01,    5.791488e-01,    1.394772e+00,    7.497494e-01,    1.150618e+00,   -1.467200e-04,   -2.028600e-04,    1.392900e-03,   -1.593400e-03,   -1.123700e-03,    1.922400e-03,    2.972700e-04,    5.041400e-04,    2.170800e-04,    2.170800e-04,    1.085400e-04,    1.085400e-04,    1.085400e-04,    1.085400e-04,    2.170800e-04,    2.170800e-04,
        83,    2.930000e-03,   -8.094499e-04,    9.139256e-04,    1.229717e-03,   -9.629184e-04,   -7.290507e-04,    9.383739e-04,    9.081006e-04,   -6.134281e-04,   -1.918359e-01,    1.840194e+00,    1.259066e+00,   -1.599393e-01,    2.064507e+00,    3.720016e-01,    1.681274e+00,    1.681640e+00,   -8.355300e-04,    1.164100e-03,    1.315300e-03,   -9.737900e-04,   -5.887200e-04,    9.636600e-04,    1.040200e-03,   -4.813000e-04,    1.359500e-04,    1.359500e-04,    6.797300e-05,    6.797300e-05,    6.797300e-05,    6.797300e-05,    7.857100e-05,    7.857100e-05,
        84,    2.930000e-03,    2.690590e-04,   -6.124181e-04,    6.588070e-04,   -9.057007e-04,   -3.274974e-03,    4.662453e-03,   -1.989502e-05,    1.928934e-03,   -1.669233e-01,   -1.970612e-02,   -2.702100e-01,   -3.279934e-01,    3.534041e-01,    3.619468e+00,    1.284188e+00,    2.081030e+00,    2.252500e-04,   -6.175900e-04,    6.233500e-04,   -9.487400e-04,   -3.228600e-03,    5.137400e-03,    3.171400e-04,    2.475100e-03,    2.624500e-04,    2.624500e-04,    1.312200e-04,    1.312200e-04,    1.312200e-04,    1.312200e-04,    2.624500e-04,    2.624500e-04,
        85,    2.930000e-03,   -2.216200e-04,   -6.442640e-07,    6.605015e-04,   -5.007303e-04,   -4.270837e-03,    2.449445e-03,    8.622125e-03,   -5.015746e-03,   -3.028911e-01,    6.116777e-01,   -4.559444e-01,    7.414626e-01,   -2.368660e+00,   -3.385980e-01,   -5.272515e-01,   -7.689941e-01,   -2.809200e-04,    1.191100e-04,    6.158700e-04,   -4.281500e-04,   -4.502700e-03,    2.416300e-03,    8.518900e-03,   -5.166300e-03,    1.957800e-04,    1.957800e-04,    9.788800e-05,    9.788800e-05,    9.788800e-05,    9.788800e-05,    1.957800e-04,    1.957800e-04,
        86,    2.930000e-03,    1.700310e-04,   -2.365737e-04,    1.453532e-04,   -3.273835e-04,   -1.987492e-03,    2.753275e-03,   -5.717335e-04,    2.138692e-03,    5.280166e-01,   -1.198217e+00,   -1.378537e+00,    1.349715e+00,    1.357625e+00,    4.285926e+00,    1.962616e-01,    1.457760e+00,    2.218300e-04,   -3.541200e-04,    7.773600e-05,   -2.611800e-04,   -1.920900e-03,    2.963500e-03,   -5.524800e-04,    2.281700e-03,    9.810100e-05,    9.810100e-05,    4.905000e-05,    4.905000e-05,    4.905000e-05,    4.905000e-05,    9.810100e-05,    9.810100e-05,
        87,    2.930000e-03,    3.686940e-04,   -6.012845e-04,    1.079091e-03,   -1.499626e-03,   -4.723909e-03,    5.052917e-03,    1.253302e-03,   -6.418129e-04,   -7.951886e-01,   -4.552513e-01,    2.125431e-01,   -9.918583e-01,   -5.129092e-01,    3.888648e-01,   -1.396345e-01,    1.227043e+00,    6.856600e-05,   -7.731100e-04,    1.119200e-03,   -1.686800e-03,   -4.820700e-03,    5.126300e-03,    1.200600e-03,   -1.786900e-04,    3.774300e-04,    3.774300e-04,    1.887100e-04,    1.887100e-04,    1.887100e-04,    1.887100e-04,    3.774300e-04,    3.774300e-04,
        88,    2.930000e-03,   -2.609927e-03,    1.590544e-03,    2.806108e-03,   -9.365106e-04,   -8.523823e-03,    6.046854e-03,    6.633344e-03,   -1.872063e-04,   -1.052966e+00,    1.937805e+00,   -1.247337e+00,    1.355563e-01,    1.901966e+00,   -8.827679e-01,   -6.218892e-01,    4.055963e+00,   -3.137200e-03,    2.560900e-03,    2.493800e-03,   -9.025700e-04,   -7.603500e-03,    5.619700e-03,    6.384800e-03,    1.433800e-03,    5.007500e-04,    5.007500e-04,    2.503800e-04,    2.503800e-04,    4.838800e-04,    4.838800e-04,    3.996600e-04,    3.996600e-04,
        89,    2.930000e-03,   -7.756896e-06,   -4.130550e-04,    1.457530e-03,   -1.766789e-03,   -2.369530e-03,    3.251271e-03,    1.288145e-03,   -8.909267e-04,   -3.443004e-01,   -5.832606e-01,   -5.593392e-01,   -6.788018e-01,   -4.962506e-01,    4.591408e-01,   -4.235590e-01,    1.045692e+00,   -1.142800e-04,   -5.935100e-04,    1.371000e-03,   -1.871800e-03,   -2.446300e-03,    3.322300e-03,    1.157100e-03,   -5.674000e-04,    3.093900e-04,    3.093900e-04,    1.547000e-04,    1.547000e-04,    1.547000e-04,    1.547000e-04,    3.093900e-04,    3.093900e-04,
        90,    2.930000e-03,   -3.711381e-04,    1.001551e-04,    8.476595e-04,   -5.278638e-04,   -2.428715e-03,    1.825776e-03,    1.114477e-03,    3.684509e-04,   -5.028302e-02,    3.892907e-01,   -4.246442e-01,    7.914258e-01,   -1.253152e+00,    1.408830e+00,   -1.909967e-01,   -1.589702e+00,   -3.798200e-04,    1.673700e-04,    8.110000e-04,   -4.595400e-04,   -2.536900e-03,    1.947400e-03,    1.081500e-03,    9.397300e-05,    1.726600e-04,    1.726600e-04,    8.633000e-05,    8.633000e-05,    8.633000e-05,    8.633000e-05,    1.726600e-04,    1.726600e-04,
        91,    2.930000e-03,    2.162163e-03,   -2.491344e-03,    2.375009e-03,   -2.686265e-03,   -4.443340e-03,    4.578291e-03,   -2.071933e-03,    3.333733e-03,    8.809019e-01,   -1.711676e-01,   -1.018777e-01,    7.675472e-02,   -1.251029e+00,   -4.962851e-01,   -5.157895e-01,    3.326828e-01,    2.586000e-03,   -2.573700e-03,    2.350500e-03,   -2.667800e-03,   -4.744300e-03,    4.458900e-03,   -2.320100e-03,    3.493800e-03,    4.811400e-04,    4.811400e-04,    2.405700e-04,    2.405700e-04,    2.405700e-04,    2.405700e-04,    4.811400e-04,    4.811400e-04,
        92,    2.930000e-03,    6.206288e-04,   -3.468609e-04,    8.372825e-05,   -3.929871e-04,   -6.019871e-03,    3.684635e-03,    1.349140e-03,   -4.198829e-04,    4.228952e-02,   -4.542422e-01,    4.806776e-02,   -8.187769e-01,   -1.988548e+00,    2.908020e-01,    2.593487e+00,    4.231785e+00,    6.284900e-04,   -4.313000e-04,    8.819600e-05,   -4.690900e-04,   -6.215200e-03,    3.713200e-03,    1.652500e-03,    7.510900e-05,    1.858900e-04,    1.858900e-04,    9.294700e-05,    9.294700e-05,    9.822700e-05,    9.822700e-05,    1.169700e-04,    1.169700e-04,
        93,    2.930000e-03,   -2.181578e-03,    1.812912e-03,    2.016040e-03,   -2.843757e-03,   -1.483450e-03,    1.422265e-03,    2.801415e-04,   -9.175072e-05,   -7.110267e-01,    8.658108e-01,    2.451596e+00,   -1.452457e+00,   -4.836990e-01,   -5.806231e-02,   -2.099179e-01,    6.524631e-01,   -2.384000e-03,    2.059400e-03,    2.365000e-03,   -3.050500e-03,   -1.552300e-03,    1.414000e-03,    2.203800e-04,    9.399900e-05,    2.846900e-04,    2.846900e-04,    1.423400e-04,    1.423400e-04,    1.423400e-04,    1.423400e-04,    2.846900e-04,    2.846900e-04,
        94,    2.930000e-03,   -2.566432e-04,    1.612272e-04,    5.263413e-04,   -8.250976e-04,   -2.171283e-04,    2.579453e-04,    2.451257e-04,   -3.378128e-04,   -6.796734e-01,    5.893766e-01,    1.328010e+00,    2.001984e+00,   -1.250016e+00,   -1.613899e+00,    1.326908e+00,   -2.704523e-01,   -2.947600e-04,    1.942800e-04,    5.635800e-04,   -7.689600e-04,   -2.521800e-04,    2.126900e-04,    3.195400e-04,   -3.529800e-04,    5.608100e-05,    5.608100e-05,    2.804100e-05,    2.804100e-05,    2.804100e-05,    2.804100e-05,    5.608100e-05,    5.608100e-05,
        95,    2.930000e-03,    7.421135e-05,   -1.635096e-04,    1.077325e-04,   -2.669774e-04,   -1.487795e-04,    3.476990e-04,   -2.989410e-05,    8.505923e-05,   -3.584680e-01,   -1.627491e+00,   -7.553626e-01,    4.694660e-01,    1.527347e+00,    1.771839e-01,    3.355693e-02,   -1.078091e+00,    6.271600e-05,   -2.157000e-04,    9.562100e-05,   -2.594500e-04,   -1.242900e-04,    3.505400e-04,   -2.881800e-05,    5.048700e-05,    3.206800e-05,    3.206800e-05,    1.603400e-05,    1.603400e-05,    1.603400e-05,    1.603400e-05,    3.206800e-05,    3.206800e-05,
        96,    2.930000e-03,    7.822490e-05,   -6.520984e-05,    2.605500e-04,   -4.875270e-04,   -1.787654e-03,    1.163114e-03,    7.883283e-04,    4.613076e-04,   -6.504411e-02,    4.275414e-01,    1.016587e+00,   -3.882140e-01,    5.914793e-01,    1.191377e+00,   -1.217242e+00,    2.032646e-01,    7.084500e-05,   -1.670100e-05,    3.182200e-04,   -5.095500e-04,   -1.754100e-03,    1.230700e-03,    6.502200e-04,    4.843700e-04,    1.134600e-04,    1.134600e-04,    5.672900e-05,    5.672900e-05,    5.672900e-05,    5.672900e-05,    1.134600e-04,    1.134600e-04,
        97,    2.930000e-03,    2.748012e-04,   -2.913463e-04,   -1.555921e-05,   -1.366771e-04,   -1.230966e-03,    1.267088e-03,    2.886938e-04,   -2.212401e-05,   -1.272379e+00,   -7.047505e-01,   -1.693015e+00,    1.439159e+00,   -2.658934e+00,    5.727609e-01,    8.199016e-01,   -1.277533e+00,    2.161000e-04,   -3.238600e-04,   -5.461200e-05,   -1.034800e-04,   -1.292300e-03,    1.280300e-03,    3.265200e-04,   -8.106300e-05,    4.613500e-05,    4.613500e-05,    2.306700e-05,    2.306700e-05,    2.306700e-05,    2.306700e-05,    4.613500e-05,    4.613500e-05,
        98,    2.930000e-03,    5.908224e-03,   -3.445151e-03,    1.612308e-03,   -4.804134e-03,   -4.619523e-03,    2.983925e-03,   -3.958046e-04,    2.690528e-03,   -2.335039e+00,    4.965078e-01,   -7.141494e-01,   -5.750276e-01,    2.085989e+00,   -5.578921e-01,    4.464404e-01,    1.060319e-02,    4.725200e-03,   -3.193600e-03,    1.431400e-03,   -4.949800e-03,   -4.091100e-03,    2.842600e-03,   -1.696200e-04,    2.695900e-03,    5.066400e-04,    5.066400e-04,    2.533200e-04,    2.533200e-04,    2.533200e-04,    2.533200e-04,    5.066400e-04,    5.066400e-04,
        99,    2.930000e-03,    5.912952e-05,    2.423943e-05,    8.902039e-05,   -3.247674e-04,   -2.433498e-04,    3.627329e-04,    2.915909e-05,   -3.113895e-05,    2.477607e+00,    3.961790e+00,   -1.918334e+00,    1.005149e+00,   -1.195887e+00,   -5.362745e-01,   -5.891479e-01,   -6.928260e-01,    1.509100e-04,    1.710000e-04,    5.348900e-05,   -3.061500e-04,   -2.655000e-04,    3.528000e-04,    7.334700e-06,   -5.680400e-05,    3.704400e-05,    3.704400e-05,    1.852200e-05,    1.852200e-05,    1.852200e-05,    1.852200e-05,    3.704400e-05,    3.704400e-05,
       100,    2.930000e-03,    5.135428e-04,   -5.267121e-04,    3.075283e-04,   -7.527567e-04,   -4.655371e-03,    4.780673e-03,   -1.505138e-03,    4.186546e-03,    1.851356e-01,   -4.994332e-01,   -1.076557e+00,    1.646919e+00,    6.328291e-01,    4.135784e+00,   -5.506674e-01,    2.942321e+00,    5.517900e-04,   -6.298900e-04,    1.963200e-04,   -5.826300e-04,   -4.590000e-03,    5.207900e-03,   -1.618900e-03,    4.794400e-03,    2.065900e-04,    2.065900e-04,    1.033000e-04,    1.033000e-04,    1.033000e-04,    1.033000e-04,    2.065900e-04,    2.065900e-04,
       101,    2.930000e-03,    1.514186e-03,   -2.481619e-03,    1.936162e-03,   -2.388212e-03,   -1.730521e-03,    2.047709e-03,    2.740790e-03,   -3.133806e-03,    2.062226e-01,   -7.043957e-01,   -1.579902e+00,   -1.594349e+00,   -5.650775e-01,    3.239904e-01,    1.467671e-01,   -1.140565e+00,    1.574900e-03,   -2.689000e-03,    1.703600e-03,   -2.622900e-03,   -1.813700e-03,    2.095400e-03,    2.784000e-03,   -3.469600e-03,    2.944100e-04,    2.944100e-04,    1.472000e-04,    1.472000e-04,    1.472000e-04,    1.472000e-04,    2.944100e-04,    2.944100e-04,
       102,    2.930000e-03,    1.308107e-04,   -1.100711e-03,    2.060758e-03,   -1.784730e-03,   -6.011818e-04,    1.791984e-03,   -1.451088e-03,    1.131991e-03,    1.106592e+00,    3.375676e-01,   -7.210539e-03,   -1.370799e+00,   -1.180382e+00,    5.196351e-01,    4.618395e-02,   -3.622837e-01,    3.940800e-04,   -1.020400e-03,    2.059900e-03,   -1.947800e-03,   -7.416000e-04,    1.853800e-03,   -1.440100e-03,    1.045800e-03,    2.379100e-04,    2.379100e-04,    1.189600e-04,    1.189600e-04,    1.189600e-04,    1.189600e-04,    2.379100e-04,    2.379100e-04,
       103,    2.930000e-03,   -2.887288e-04,    1.721555e-04,    3.524515e-04,   -2.168051e-04,   -1.134272e-03,    9.196168e-04,    1.147428e-03,   -2.761445e-04,   -8.246701e-01,    1.190220e+00,   -6.483024e-01,    1.908674e+00,   -2.716722e+00,    3.264511e+00,   -1.689339e+00,    2.172872e-01,   -3.515200e-04,    2.627800e-04,    3.277700e-04,   -1.441400e-04,   -1.237700e-03,    1.043900e-03,    1.018800e-03,   -2.596000e-04,    7.614100e-05,    7.614100e-05,    3.807100e-05,    3.807100e-05,    3.807100e-05,    3.807100e-05,    7.614100e-05,    7.614100e-05,
       104,    2.930000e-03,   -9.883579e-05,    6.005442e-06,    2.063604e-04,   -9.407402e-05,   -9.604748e-04,    4.327955e-04,    1.350133e-03,   -4.699908e-04,   -2.432618e-01,    1.282874e+00,   -1.275650e+00,    1.026927e+00,    3.819504e+00,    1.631777e+00,    8.259407e-01,   -2.255431e+00,   -1.093700e-04,    6.155900e-05,    1.787400e-04,   -7.183900e-05,   -8.458400e-04,    4.817700e-04,    1.385900e-03,   -5.676600e-04,    4.330400e-05,    4.330400e-05,    2.165200e-05,    2.165200e-05,    3.001300e-05,    3.001300e-05,    4.330400e-05,    4.330400e-05,
       105,    2.930000e-03,    3.209664e-04,   -4.886635e-04,    1.355864e-03,   -1.669218e-03,   -3.066894e-03,    2.568175e-03,    1.444392e-03,    5.973103e-04,   -2.120927e-01,    4.252031e-01,    9.183824e-01,    3.747286e-02,    7.598353e-02,    1.700800e+00,   -6.682002e-02,   -4.002237e-01,    2.562400e-04,   -3.589000e-04,    1.496000e-03,   -1.663500e-03,   -3.055300e-03,    2.827700e-03,    1.424000e-03,    4.751700e-04,    3.051800e-04,    3.051800e-04,    1.525900e-04,    1.525900e-04,    1.525900e-04,    1.525900e-04,    3.051800e-04,    3.051800e-04,
       106,    2.930000e-03,   -1.106015e-03,    5.380160e-04,    2.856396e-03,   -1.664679e-03,   -2.693731e-03,    2.599156e-03,    2.021554e-04,    5.419401e-04,   -9.053284e-01,    1.295350e+00,   -1.681320e-01,    2.667796e-01,    1.841252e-01,    1.092675e+00,    6.827802e-01,    2.619230e+00,   -1.426900e-03,    9.971400e-04,    2.826600e-03,   -1.617400e-03,   -2.661100e-03,    2.792800e-03,    4.441600e-04,    1.470300e-03,    3.544400e-04,    3.544400e-04,    1.772200e-04,    1.772200e-04,    1.772200e-04,    1.772200e-04,    3.544400e-04,    3.544400e-04,
       107,    2.930000e-03,    1.613159e-04,   -3.764765e-04,    1.012153e-03,   -1.282608e-03,   -1.035093e-03,    1.315896e-03,    2.520694e-04,   -6.106025e-05,   -9.128863e-01,   -4.585691e-01,   -8.330978e-01,   -1.039354e+00,    1.927401e+00,   -7.325732e-01,   -3.243542e-01,    2.282594e+00,    1.552800e-05,   -4.497100e-04,    9.456300e-04,   -1.365600e-03,   -8.811900e-04,    1.257400e-03,    2.002700e-04,    3.034700e-04,    1.597000e-04,    1.597000e-04,    7.985000e-05,    7.985000e-05,    7.985000e-05,    7.985000e-05,    1.597000e-04,    1.597000e-04,
       108,    2.930000e-03,    2.625340e-04,   -7.081453e-04,    1.196654e-03,   -1.683630e-03,   -4.483332e-03,    5.848245e-03,    2.690177e-03,   -2.097272e-03,   -4.741880e-01,   -7.032199e-01,   -3.806914e-02,   -7.832396e-01,    1.775839e+00,    1.328301e+00,   -7.330670e-02,    1.100652e+00,    7.186300e-05,   -9.909100e-04,    1.189000e-03,   -1.841100e-03,   -4.126300e-03,    6.115300e-03,    2.660700e-03,   -1.654700e-03,    4.021000e-04,    4.021000e-04,    2.010500e-04,    2.010500e-04,    2.010500e-04,    2.010500e-04,    4.021000e-04,    4.021000e-04,
       109,    2.930000e-03,    5.059718e-04,   -6.578781e-04,    1.067391e-03,   -1.760108e-03,   -4.628836e-03,    5.021104e-03,    1.723020e-03,   -9.390042e-04,   -6.397084e-01,   -9.415938e-01,    2.205134e-01,   -1.769943e+00,    4.396851e-01,    3.361948e+00,   -1.973741e-01,    1.846085e+00,    2.378700e-04,   -1.052500e-03,    1.113600e-03,   -2.131000e-03,   -4.536700e-03,    5.725600e-03,    1.640300e-03,   -1.653100e-04,    4.191000e-04,    4.191000e-04,    2.095500e-04,    2.095500e-04,    2.095500e-04,    2.095500e-04,    4.191000e-04,    4.191000e-04,
