MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        86,    2.344000e-02,    7.249789e-04,   -4.036291e-04,    7.946245e-04,   -1.049626e-03,   -7.634174e-03,    6.214874e-03,   -6.641008e-03,    4.303780e-03,    4.979565e-01,   -1.073152e+00,    3.068897e-01,    3.082959e+00,    1.960632e+00,   -1.582786e+00,   -1.080602e+00,    1.364390e+00,    8.794400e-04,   -7.365100e-04,    8.422200e-04,   -5.714900e-04,   -7.330100e-03,    5.969400e-03,   -6.976200e-03,    4.727000e-03,    3.101900e-04,    3.101900e-04,    1.550900e-04,    1.550900e-04,    1.550900e-04,    1.550900e-04,    3.101900e-04,    3.101900e-04,
        87,    2.344000e-02,    1.374497e-03,   -5.791470e-04,    4.653282e-03,   -5.683231e-03,   -1.284089e-02,    6.845507e-03,    1.533694e-03,    2.130966e-03,    8.017919e-01,   -1.625324e+00,    9.511828e-01,    1.042363e+00,   -9.725843e-02,    2.229039e+00,   -2.445470e-01,   -1.797779e+00,    2.217100e-03,   -2.287200e-03,    5.153100e-03,   -5.135500e-03,   -1.289200e-02,    8.016800e-03,    1.276700e-03,    2.416800e-04,    1.050900e-03,    1.050900e-03,    5.254700e-04,    5.254700e-04,    5.254700e-04,    5.254700e-04,    1.050900e-03,    1.050900e-03,
        88,    2.344000e-02,   -5.038724e-03,    3.183996e-03,    4.276359e-03,   -3.321760e-03,   -1.806254e-02,    1.365959e-02,    7.237477e-03,    2.072904e-04,   -5.294965e-01,    2.295091e+00,   -1.634176e+00,   -9.066070e-01,   -3.178861e+00,    2.295382e-01,    4.481989e+00,    5.667811e-01,   -5.626200e-03,    5.730400e-03,    3.369800e-03,   -3.824700e-03,   -1.982700e-02,    1.378700e-02,    9.832100e-03,    5.354000e-04,    1.109500e-03,    1.109500e-03,    5.547500e-04,    5.547500e-04,    5.550600e-04,    5.550600e-04,    5.789000e-04,    5.789000e-04,
        89,    2.344000e-02,    8.233577e-04,   -9.198183e-04,    5.636012e-03,   -5.517817e-03,   -9.006903e-03,    7.476421e-03,    3.018867e-03,    5.983886e-04,    8.879954e-01,   -4.506368e-01,   -1.692831e+00,   -1.131394e+00,    2.558038e+00,   -1.485232e+00,    6.481896e-01,   -2.089975e+00,    1.620600e-03,   -1.324400e-03,    4.876100e-03,   -6.025700e-03,   -7.858600e-03,    6.809700e-03,    3.400100e-03,   -6.308300e-04,    8.978000e-04,    8.978000e-04,    4.489000e-04,    4.489000e-04,    4.489000e-04,    4.489000e-04,    5.881500e-04,    5.881500e-04,
        90,    2.344000e-02,   -3.771059e-04,    2.489865e-04,    1.508567e-03,   -2.128755e-03,   -5.361723e-03,    4.112846e-03,    4.923268e-04,    1.071726e-04,   -3.927653e-01,   -1.205602e-01,    1.313231e+00,   -6.962899e-01,   -1.055935e+00,   -1.040967e+00,    2.799562e+00,   -1.567210e+00,   -5.519100e-04,    1.953300e-04,    1.800800e-03,   -2.283700e-03,   -5.596700e-03,    3.881200e-03,    1.738300e-03,   -5.903300e-04,    4.450600e-04,    4.450600e-04,    2.225300e-04,    2.225300e-04,    2.225300e-04,    2.225300e-04,    4.450600e-04,    4.450600e-04,
        91,    2.344000e-02,    6.861053e-03,   -5.824585e-03,    6.342205e-03,   -4.927238e-03,   -1.236345e-02,    1.160812e-02,   -7.283142e-03,    4.095011e-03,   -8.873467e-01,   -6.399129e-01,   -4.923852e-01,   -1.166601e+00,    3.185110e+00,    1.117260e+00,   -4.686050e-01,    1.078213e+00,    5.836700e-03,   -6.563300e-03,    6.058000e-03,   -5.600600e-03,   -1.052500e-02,    1.225300e-02,   -7.824100e-03,    5.339700e-03,    1.154400e-03,    1.154400e-03,    5.772000e-04,    5.772000e-04,    5.772000e-04,    5.772000e-04,    1.154400e-03,    1.154400e-03,
        92,    2.344000e-02,    8.997068e-04,   -1.241615e-04,    9.856478e-04,   -1.950338e-03,   -9.741847e-03,    2.050718e-03,    9.911535e-04,    8.287773e-04,    4.148094e-01,   -8.982852e-01,    3.969180e-01,    1.311717e+00,    8.534204e-01,    1.408933e+00,    5.630204e-01,   -4.497753e+00,    1.082700e-03,   -5.204400e-04,    1.073200e-03,   -1.661000e-03,   -9.553600e-03,    2.361500e-03,    1.140900e-03,   -3.674900e-04,    4.411500e-04,    4.411500e-04,    2.205800e-04,    2.205800e-04,    2.205800e-04,    2.205800e-04,    2.659700e-04,    2.659700e-04,
        93,    2.344000e-02,   -5.059630e-03,   -1.640632e-04,    9.089798e-03,   -9.228292e-03,   -3.237145e-03,    2.396134e-03,    2.607995e-04,    5.226303e-04,   -4.617990e-01,    1.099300e+00,    2.779567e+00,    2.824930e+00,   -2.061173e-01,    1.167261e+00,   -6.229506e-01,   -2.332687e-01,   -5.407600e-03,    6.642700e-04,    1.013700e-02,   -8.164000e-03,   -3.314800e-03,    2.835900e-03,   -2.086000e-04,    3.468600e-04,    7.535100e-04,    7.535100e-04,    3.767500e-04,    3.767500e-04,    3.767500e-04,    3.767500e-04,    7.535100e-04,    7.535100e-04,
        94,    2.344000e-02,   -2.350452e-04,   -5.813654e-05,    2.247841e-03,   -1.397677e-03,   -4.345316e-04,    7.432656e-04,    9.865044e-04,   -3.198908e-04,   -4.859275e-02,    2.609838e+00,    1.877235e+00,   -6.406093e-01,    1.028254e+00,   -3.834387e+00,    1.292759e+00,   -2.922509e-01,   -2.413900e-04,    2.826300e-04,    2.370400e-03,   -1.439500e-03,   -3.674000e-04,    4.929300e-04,    1.155300e-03,   -3.580500e-04,    1.305700e-04,    1.305700e-04,    6.528700e-05,    6.528700e-05,    6.528700e-05,    6.528700e-05,    1.305700e-04,    1.305700e-04,
        95,    2.344000e-02,    3.958358e-04,   -3.518805e-04,    5.980659e-04,   -1.579225e-03,   -7.034042e-04,    1.458588e-03,   -2.577675e-04,    3.480258e-04,   -5.675633e-01,   -4.485760e+00,   -9.647344e-01,    7.513290e-01,    8.678003e-01,    2.650557e+00,    1.006977e+00,    1.309566e-01,    2.995600e-04,   -1.112800e-03,    5.162400e-04,   -1.515500e-03,   -6.298000e-04,    1.683400e-03,   -8.695400e-05,    3.702400e-04,    1.696300e-04,    1.696300e-04,    8.481700e-05,    8.481700e-05,    8.481700e-05,    8.481700e-05,    1.696300e-04,    1.696300e-04,
        96,    2.344000e-02,    1.916913e-04,    9.258385e-05,    1.099715e-03,   -1.985240e-03,   -3.275252e-03,    2.565139e-03,   -1.738361e-04,    4.793536e-04,   -5.243384e-01,    1.510369e-01,    8.910400e-01,    3.000140e+00,    9.514385e-01,    1.523226e-02,    9.339260e-01,   -1.127410e+00,    4.294700e-05,    1.354300e-04,    1.226100e-03,   -1.559700e-03,   -3.140300e-03,    2.567300e-03,    9.110000e-05,    1.595300e-04,    2.836800e-04,    2.836800e-04,    1.418400e-04,    1.418400e-04,    1.418400e-04,    1.418400e-04,    2.836800e-04,    2.836800e-04,
        97,    2.344000e-02,    7.740036e-04,   -5.118905e-04,    6.336033e-05,   -1.107925e-03,   -3.030793e-03,    2.994216e-03,    1.632015e-04,    3.428715e-04,   -5.709727e-01,   -2.306822e+00,   -6.230355e-01,    5.909604e-01,    4.970638e+00,    2.882372e+00,    1.401472e+00,   -4.785645e-01,    6.551100e-04,   -9.922400e-04,   -1.503900e-06,   -1.046400e-03,   -2.513300e-03,    3.294300e-03,    4.550300e-04,    2.432200e-04,    2.082300e-04,    2.082300e-04,    1.041100e-04,    1.041100e-04,    1.041100e-04,    1.041100e-04,    2.082300e-04,    2.082300e-04,
        98,    2.344000e-02,    9.744328e-03,   -3.178841e-03,    1.073035e-02,   -8.907163e-03,   -8.259405e-03,    4.849799e-03,   -5.368088e-03,    3.296571e-03,    4.195440e-01,   -9.876577e-01,    1.109664e+00,    9.265630e-01,    1.173656e+00,    9.114423e-01,    2.812148e-01,   -6.676014e-01,    1.022500e-02,   -4.310400e-03,    1.136600e-02,   -8.376400e-03,   -7.587100e-03,    5.371900e-03,   -5.045900e-03,    2.531700e-03,    1.145700e-03,    1.145700e-03,    5.728300e-04,    5.728300e-04,    5.728300e-04,    5.728300e-04,    1.145700e-03,    1.145700e-03,
        99,    2.344000e-02,   -1.008384e-04,    3.162076e-04,    7.121163e-04,   -1.594603e-03,   -8.229550e-04,    1.433145e-03,    1.039374e-04,   -1.722882e-04,   -1.091788e+00,    7.029677e+00,   -1.988525e+00,   -4.099165e+00,    9.963900e-01,   -1.147153e+00,    2.518365e-01,   -1.970860e+00,   -2.926000e-04,    1.550900e-03,    5.374800e-04,   -1.954600e-03,   -7.354500e-04,    1.332400e-03,    1.481700e-04,   -5.184500e-04,    1.756400e-04,    1.756400e-04,    8.782200e-05,    8.782200e-05,    8.782200e-05,    8.782200e-05,    1.756400e-04,    1.756400e-04,
       100,    2.344000e-02,    1.511086e-03,   -1.555011e-03,    1.711268e-03,   -2.383448e-03,   -1.380248e-02,    1.497424e-02,   -1.044792e-02,    8.196906e-03,    3.968243e-01,   -2.882319e-01,   -9.357892e-01,    3.513184e+00,   -2.367767e+00,   -1.941613e+00,   -1.795487e+00,    3.856266e+00,    1.759300e-03,   -1.735300e-03,    1.418600e-03,   -1.284700e-03,   -1.454300e-02,    1.436700e-02,   -1.157100e-02,    1.060900e-02,    6.255000e-04,    6.255000e-04,    3.127500e-04,    3.127500e-04,    3.127500e-04,    3.127500e-04,    6.255000e-04,    6.255000e-04,
       101,    2.344000e-02,    6.361494e-03,   -3.797291e-03,    7.394516e-03,   -1.036034e-02,   -4.678800e-03,    6.752525e-03,    1.029127e-02,   -9.846124e-03,    4.849732e-01,   -1.373789e+00,    9.257671e-01,    5.933246e-01,    1.489401e+00,   -1.289914e+00,    5.726500e-01,   -2.010812e+00,    6.829600e-03,   -5.123300e-03,    7.841300e-03,   -1.007400e-02,   -3.960000e-03,    6.130000e-03,    1.084400e-02,   -1.178700e-02,    9.652200e-04,    9.652200e-04,    4.826100e-04,    4.826100e-04,    4.826100e-04,    4.826100e-04,    9.652200e-04,    9.652200e-04,
       102,    2.344000e-02,    2.176298e-03,   -2.134022e-03,    5.791253e-03,   -6.076460e-03,   -3.902589e-03,    5.121531e-03,   -3.897795e-03,    3.539261e-03,   -3.549836e-01,    1.560257e+00,    1.196944e+00,    3.152294e+00,    6.504560e-01,   -2.161086e+00,    2.445921e-01,   -2.220570e+00,    1.936400e-03,   -1.079600e-03,    6.195700e-03,   -5.011300e-03,   -3.682800e-03,    4.391300e-03,   -3.732500e-03,    2.038600e-03,    6.758000e-04,    6.758000e-04,    3.379000e-04,    3.379000e-04,    3.379000e-04,    3.379000e-04,    6.758000e-04,    6.758000e-04,
       103,    2.344000e-02,   -6.232188e-04,    3.743698e-04,    6.759877e-04,   -9.262999e-04,   -2.903467e-03,    2.652927e-03,    1.764315e-03,   -7.146756e-05,   -2.715490e-01,    1.473523e+00,   -6.038724e-01,    3.397267e+00,    3.338617e+00,    9.433244e-01,   -1.683539e-01,   -4.134410e+00,   -6.726000e-04,    6.423300e-04,    6.210800e-04,   -6.174000e-04,   -2.599900e-03,    2.738700e-03,    1.733700e-03,   -8.233100e-04,    1.818500e-04,    1.818500e-04,    9.092600e-05,    9.092600e-05,    9.092600e-05,    9.092600e-05,    1.818500e-04,    1.818500e-04,
       104,    2.344000e-02,   -7.230264e-05,   -1.096980e-04,    2.259589e-04,   -2.254348e-04,   -1.371681e-03,    6.148446e-04,    2.513108e-03,   -1.010435e-03,   -1.555685e+00,    1.825669e+00,    2.948606e+00,    7.520278e-01,   -3.306894e+00,   -9.446290e+00,    2.062189e+00,   -6.754760e+00,   -1.924700e-04,    3.132400e-05,    3.398400e-04,   -1.963900e-04,   -1.499400e-03,    2.500100e-04,    2.672400e-03,   -1.532200e-03,    7.724400e-05,    7.724400e-05,    3.862200e-05,    3.862200e-05,    3.862200e-05,    3.862200e-05,    7.724400e-05,    7.724400e-05,
       105,    2.344000e-02,    1.401192e-03,   -6.533626e-04,    4.330015e-03,   -5.412995e-03,   -6.881319e-03,    6.855574e-03,    4.485153e-04,    1.289030e-03,   -1.126625e+00,   -4.178251e-01,   -4.752235e-02,    1.086297e+00,    7.237483e-01,   -3.592443e-01,    3.673532e-01,    1.227363e-01,    5.138400e-04,   -9.824500e-04,    4.311300e-03,   -4.985200e-03,   -6.596300e-03,    6.714100e-03,    7.378500e-04,    1.385700e-03,    7.876200e-04,    7.876200e-04,    3.938100e-04,    3.938100e-04,    3.938100e-04,    3.938100e-04,    7.876200e-04,    7.876200e-04,
       106,    2.344000e-02,   -2.005161e-03,    8.469280e-04,    5.357974e-03,   -4.407196e-03,   -6.957631e-03,    6.025689e-03,   -1.472578e-04,   -7.186620e-04,   -1.119376e+00,    1.204804e+00,    3.765751e-01,   -3.501101e-01,    1.308178e+00,    1.345849e-01,   -3.979379e+00,    4.877909e+00,   -2.895300e-03,    1.805000e-03,    5.507700e-03,   -4.546400e-03,   -6.437500e-03,    6.079200e-03,   -3.311700e-03,    3.160300e-03,    7.952100e-04,    7.952100e-04,    3.976000e-04,    3.976000e-04,    3.976000e-04,    3.976000e-04,    7.952100e-04,    7.952100e-04,
       107,    2.344000e-02,    8.604077e-04,   -4.780183e-04,    3.993146e-03,   -2.989172e-03,   -3.602811e-03,    2.393294e-03,    1.735657e-04,    3.363021e-04,    7.721258e-01,   -5.313149e-02,    1.895770e+00,    2.088198e+00,   -1.425898e+00,   -1.043715e+00,   -1.604323e+00,    5.587270e-01,    1.229700e-03,   -5.034300e-04,    4.446500e-03,   -2.489800e-03,   -3.943800e-03,    2.143700e-03,   -5.937500e-04,    6.035300e-04,    4.782800e-04,    4.782800e-04,    2.391400e-04,    2.391400e-04,    2.391400e-04,    2.391400e-04,    4.782800e-04,    4.782800e-04,
       108,    2.344000e-02,    1.660415e-03,   -1.654207e-03,    4.901984e-03,   -6.076418e-03,   -1.631653e-02,    1.291119e-02,    7.109237e-03,   -5.782373e-04,    7.327717e-01,   -1.120550e+00,    1.396231e+00,    5.764532e-01,   -1.349507e+00,    7.048750e-01,   -3.400636e-01,   -2.536030e+00,    2.637200e-03,   -3.147900e-03,    5.832600e-03,   -5.692200e-03,   -1.721600e-02,    1.338100e-02,    6.822900e-03,   -2.713600e-03,    1.333000e-03,    1.333000e-03,    6.665200e-04,    6.665200e-04,    6.665200e-04,    6.665200e-04,    8.420100e-04,    8.420100e-04,
       109,    2.344000e-02,    1.477221e-03,   -8.201442e-04,    4.836337e-03,   -6.252841e-03,   -1.253787e-02,    9.332449e-03,    2.890380e-03,    1.220692e-03,    8.570869e-01,   -2.272327e+00,   -2.272321e+00,    1.780367e+00,    7.530306e+00,    1.079957e+00,   -2.360632e+00,   -1.051437e+00,    2.281400e-03,   -2.952200e-03,    3.770300e-03,   -5.417600e-03,   -9.005100e-03,    9.839100e-03,    6.754700e-04,    2.341600e-04,    9.382700e-04,    9.382700e-04,    4.691400e-04,    4.691400e-04,    4.691400e-04,    4.691400e-04,    9.382700e-04,    9.382700e-04,
